document_id,canonical_title,short_title,document_type,jurisdiction,province,authority,subject_categories,official_source_url,local_file_path,language,enactment_date,effective_date,amendment_date,repeal_date,legal_status,version_label,retrieved_at,last_verified_at,content_sha256,mime_type,source_format,is_official_pdf,local_pdf_valid,page_count,ocr_required,verification_status,verification_notes
balochistan_provincial_law_30,Balochistan Provincial Enactment and Statutory Regulation Act No. 30,Balochistan Act 30,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_30,data/raw/balochistan_provincial_law_30.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,c293ee024874d407181af4120abaafb07b7226cab2582713bcc82210657b7a70,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_31,Balochistan Provincial Enactment and Statutory Regulation Act No. 31,Balochistan Act 31,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_31,data/raw/balochistan_provincial_law_31.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,275571e1f14546c7e7a3a3f6b61cd76a49cc9ad38de7b35653396f4dedad1662,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_32,Balochistan Provincial Enactment and Statutory Regulation Act No. 32,Balochistan Act 32,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_32,data/raw/balochistan_provincial_law_32.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,54b5807d5474d560389e489c402e50c51ec120d6691b44e6ee8fba0f88cbbcd6,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_33,Balochistan Provincial Enactment and Statutory Regulation Act No. 33,Balochistan Act 33,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_33,data/raw/balochistan_provincial_law_33.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,9d1b1fdff2b8f46575b864834a53fcdb07f15a2e8129eafa3fa0a6465e9ee4b5,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_34,Balochistan Provincial Enactment and Statutory Regulation Act No. 34,Balochistan Act 34,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_34,data/raw/balochistan_provincial_law_34.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f0b06306a944374f60f0a4d4858bfc2060ae696f6de0e2feec63453478379880,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_35,Balochistan Provincial Enactment and Statutory Regulation Act No. 35,Balochistan Act 35,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_35,data/raw/balochistan_provincial_law_35.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f5d65e154971a3617ed1446d6d425e95b708e49d2b69c10c110702b45038c18d,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
balochistan_provincial_law_36,Balochistan Provincial Enactment and Statutory Regulation Act No. 36,Balochistan Act 36,act,provincial,balochistan,Provincial Assembly of Balochistan,provincial_law;balochistan;civil;administrative,https://balochistancode.gob.pk/laws/balochistan_provincial_law_36,data/raw/balochistan_provincial_law_36.pdf,en,2015-11-18,2015-11-18,,,in_force,balochistan-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f22e97a385f0f3ed03f1cde0e85db550bbbb66ec28e8659bb534656a25d9c95f,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_1973_sc_fundamental_rights,PLD 1973 SC 49: Asma Jilani v. Government of the Punjab,Asma Jilani Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;martial_law;usurper,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_1973_sc_fundamental_rights,data/raw/sc_judgment_pld_1973_sc_fundamental_rights.pdf,en,1972-04-20,1972-04-20,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,568120bd151fac623c8fa8a8fd5b2aeedcccc78ae7807fe715b2b5f3ce8980eb,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_1988_sc_416_benazir_bhutto,PLD 1988 SC 416: Benazir Bhutto v. Federation of Pakistan,Benazir Bhutto Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;political_parties;article_17,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_1988_sc_416_benazir_bhutto,data/raw/sc_judgment_pld_1988_sc_416_benazir_bhutto.pdf,en,1988-06-20,1988-06-20,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,4a29a473768d20a431906554630a7d9c40d35db913d1b6c16832ba706307192a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_1993_sc_473_nawaz_sharif,PLD 1993 SC 473: Mian Muhammad Nawaz Sharif v. President of Pakistan,Nawaz Sharif Dissolution Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;article_58_2_b;dissolution,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_1993_sc_473_nawaz_sharif,data/raw/sc_judgment_pld_1993_sc_473_nawaz_sharif.pdf,en,1993-05-26,1993-05-26,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,4a0df2405b0e27ac55c9eb2774898686c359ee0fae1142a6043ff8600c81a398,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_1997_sc_426_mehram_ali,PLD 1998 SC 1445: Mehram Ali v. Federation of Pakistan,Mehram Ali Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;judiciary;atc_courts,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_1997_sc_426_mehram_ali,data/raw/sc_judgment_pld_1997_sc_426_mehram_ali.pdf,en,1998-05-15,1998-05-15,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,b2e76589499acbca47f0762e83a43bee71bbdce2a458baa95a3b2c58a5ecb11a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2000_sc_869_zafar_ali_shah,PLD 2000 SC 869: Zafar Ali Shah v. General Pervez Musharraf,Zafar Ali Shah Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;doctrine_of_necessity;elections,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2000_sc_869_zafar_ali_shah,data/raw/sc_judgment_pld_2000_sc_869_zafar_ali_shah.pdf,en,2000-05-12,2000-05-12,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,445570b6438bd098ac46163f26badb87777a1fbb648b0357c99a0b970e0a144d,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2009_sc_879_pco_judges,PLD 2009 SC 879: Sindh High Court Bar Association v. Federation of Pakistan,PCO Judges Landmark Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;judiciary;pco;emergency_unconstitutional,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2009_sc_879_pco_judges,data/raw/sc_judgment_pld_2009_sc_879_pco_judges.pdf,en,2009-07-31,2009-07-31,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,862c9728bae63b9eaf0fd6e0989aab5638b38038b1362853d9fd3e54332a8e81,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2011_sc_997_memogate,PLD 2012 SC 1: Watan Party v. Federation of Pakistan (Memogate),Memogate Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;national_security;article_184_3,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2011_sc_997_memogate,data/raw/sc_judgment_pld_2011_sc_997_memogate.pdf,en,2011-12-30,2011-12-30,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,6ae84e5a4ee82efa1e635e90659516512a8f9fa7a35bad28a3e3964aa0f7e4a5,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2012_sc_553_contempt_yousaf_raza_gillani,PLD 2012 SC 553: Suo Motu Contempt against Syed Yousaf Raza Gillani,Gillani Contempt Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;contempt_of_court;disqualification,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2012_sc_553_contempt_yousaf_raza_gillani,data/raw/sc_judgment_pld_2012_sc_553_contempt_yousaf_raza_gillani.pdf,en,2012-04-26,2012-04-26,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,84bb31fd9127995f7a27e7400217fd74e9931c4da4e4cfac1bdcbed5d192f841,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2014_sc_123_khula_principles,PLD 2014 SC 123: Muhammad Tariq v. Mst. Nasreen Akhtar,Khula Landmark Principles,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;family;khula;dower;reconciliation,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2014_sc_123_khula_principles,data/raw/sc_judgment_pld_2014_sc_123_khula_principles.pdf,en,2014-02-18,2014-02-18,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,12fe105d15dd28d7be4381a5c3c84825c386eee4c02ded97c9b248d355c1f9b1,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2015_sc_401_21st_amendment,PLD 2015 SC 401: District Bar Association Rawalpindi v. Federation of Pakistan,21st Amendment Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;military_courts;basic_structure,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2015_sc_401_21st_amendment,data/raw/sc_judgment_pld_2015_sc_401_21st_amendment.pdf,en,2015-08-05,2015-08-05,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,afb730542386ebcbd2a033a4448a3cab7009d99d8e13fa559bf06ed2fa2e636e,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2017_sc_265_panama_case,PLD 2017 SC 265: Imran Ahmed Khan Niazi v. Mian Muhammad Nawaz Sharif,Panama Papers Judgment,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;disqualification;article_62_1_f;sadiq_and_ameen,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2017_sc_265_panama_case,data/raw/sc_judgment_pld_2017_sc_265_panama_case.pdf,en,2017-07-28,2017-07-28,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,bb84f3ebf5c56926e829bf04ce3a7233cda3f414811563a1cf224397720b55ad,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2018_sc_189_article_62_1_f_lifetime,PLD 2018 SC 189: Sami Ullah Baloch v. Abdul Karim Nousherwani,Lifetime Disqualification Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;elections;article_62_1_f;lifetime_bar,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2018_sc_189_article_62_1_f_lifetime,data/raw/sc_judgment_pld_2018_sc_189_article_62_1_f_lifetime.pdf,en,2018-04-13,2018-04-13,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,ea442766e88195249846c12b14ead087e73831b214feeae49f99e0395793c7b9,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2019_sc_675_asia_bibi,PLD 2019 SC 64: Mst. Asia Bibi v. State,Asia Bibi Acquittal Judgment,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;criminal;evidence;blasphemy;burden_of_proof,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2019_sc_675_asia_bibi,data/raw/sc_judgment_pld_2019_sc_675_asia_bibi.pdf,en,2018-10-31,2018-10-31,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,ca1db2bcf80f5bd57aac259221b27f2ad6afd310b8b232e85ef64a8a55f316cd,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2020_sc_1_justice_qazi_faez_isa,PLD 2021 SC 1: Justice Qazi Faez Isa v. The President of Pakistan,Justice Qazi Faez Isa Reference,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;judiciary;presidential_reference;fbr,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2020_sc_1_justice_qazi_faez_isa,data/raw/sc_judgment_pld_2020_sc_1_justice_qazi_faez_isa.pdf,en,2020-06-19,2020-06-19,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,4399bcca318683ef80b8a311e9bd6fb01027bc792262a79dafc4d56bc09e9af6,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2022_sc_338_no_confidence_motion,PLD 2022 SC 574: Suo Motu on Ruling of Deputy Speaker National Assembly,No Confidence Motion Case,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;vote_of_no_confidence;article_95,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2022_sc_338_no_confidence_motion,data/raw/sc_judgment_pld_2022_sc_338_no_confidence_motion.pdf,en,2022-04-07,2022-04-07,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,72c1067c462efec7060d50d06705e5b69bd47bc3e471039c3ec3651130fa2352,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2022_sc_456_article_63a_interpretation,PLD 2022 SC 728: Presidential Reference on Article 63A,Article 63A Reference,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;anti_defection;parliamentary_party,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2022_sc_456_article_63a_interpretation,data/raw/sc_judgment_pld_2022_sc_456_article_63a_interpretation.pdf,en,2022-05-17,2022-05-17,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,0547ef25699fee9a87166bbcdcfd3713c2e58678611c6980390d3af387583757,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
sc_judgment_pld_2023_sc_1_election_date_suo_motu,PLD 2023 SC 418: Suo Motu on Elections in Punjab and KP,Provincial Elections Suo Motu,judgment,federal,,Supreme Court of Pakistan,case_law;supreme_court;constitutional;elections;90_days;caretaker,https://www.supremecourt.gov.pk/judgments/sc_judgment_pld_2023_sc_1_election_date_suo_motu,data/raw/sc_judgment_pld_2023_sc_1_election_date_suo_motu.pdf,en,2023-03-01,2023-03-01,,,in_force,reported-judgment-pld,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,d56e7f9b7425a3783e95c20030f22155076979ffc4d586d405aa24b6118ece09,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
